filepath,class_label,width,height,filesize_bytes,format,phash,group_id,duplicate_type,split
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_099.jpg,gummosis,3024,4032,917005,JPEG,8bb4e43b5ba4a493,340,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_100.jpg,gummosis,4284,5712,1100102,JPEG,b4aaf3c0dc6768c4,341,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_101.jpg,gummosis,4284,5712,1074558,JPEG,b4a8f3d19ce662c4,342,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_102.jpg,gummosis,3024,4032,965810,JPEG,b4ac73d19ce662c4,342,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_103.jpg,gummosis,3024,4032,984897,JPEG,94aaf3c8dc6768c4,341,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_104.jpg,gummosis,4284,5712,1317984,JPEG,86f231a7d8b8c333,343,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_105.jpg,gummosis,4284,5712,1327582,JPEG,84f233a6d8b853b3,344,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_106.jpg,gummosis,4284,5712,1327164,JPEG,84f633a6d0b8d333,344,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_107.jpg,gummosis,3024,4032,1309413,JPEG,86f219acd2b9d233,345,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_108.jpg,gummosis,3024,4032,1297324,JPEG,84e033acd6b9d237,346,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_109.jpg,gummosis,3024,4032,1286937,JPEG,84f033acd6b9d037,346,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_110.jpg,gummosis,3024,4032,1337447,JPEG,84e0338cd6b3d337,346,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_111.jpg,gummosis,3024,4032,1295652,JPEG,8de0338cd4a1d737,347,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_112.jpg,gummosis,3024,4032,1315141,JPEG,8ce0338cd6b3d536,348,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_113.jpg,gummosis,3024,4032,1331868,JPEG,8ce53389c6b2d734,349,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_114.jpg,gummosis,3024,4032,1309526,JPEG,ace53389c6a3d534,349,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_115.jpg,gummosis,3024,4032,1294043,JPEG,ace5338dc6a3d524,350,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_116.jpg,gummosis,3024,4032,1319138,JPEG,8ce53389c6a3d734,349,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_117.jpg,gummosis,3024,4032,1269207,JPEG,ace53289d6a3d534,350,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_118.jpg,gummosis,3024,4032,1259902,JPEG,ace4338dd6a3d524,350,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_119.jpg,gummosis,3024,4032,1255180,JPEG,ade0378cd6a35634,351,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_120.jpg,gummosis,3024,4032,1264342,JPEG,8de6338cd2a3563c,352,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_121.jpg,gummosis,3024,4032,1280986,JPEG,85e6338cd0a356be,352,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_122.jpg,gummosis,3024,4032,1281789,JPEG,84e2338cd0b356bf,353,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_123.jpg,gummosis,3024,4032,1288381,JPEG,84f6238cd1a352bf,354,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_124.jpg,gummosis,3024,4032,1280580,JPEG,94f323a4d9a063bb,355,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_125.jpg,gummosis,3024,4032,1252983,JPEG,89b82791ce97619d,356,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_126.jpg,gummosis,3024,4032,1241436,JPEG,88bc0790cfd6749d,357,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_127.jpg,gummosis,3024,4032,1215844,JPEG,a8a70699e5c2779c,358,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_128.jpg,gummosis,3024,4032,1175297,JPEG,ad82739da4c9718b,359,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_129.jpg,gummosis,4284,5712,1331548,JPEG,adc5328dd4aaf528,360,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_130.jpg,gummosis,4284,5712,1329815,JPEG,adc5b38dc4a37528,361,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_131.jpg,gummosis,4284,5712,1344590,JPEG,8dc6378cd4e3742c,362,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_132.jpg,gummosis,4284,5712,1357006,JPEG,8de6378cd0a3562d,352,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_133.jpg,gummosis,4284,5712,1363852,JPEG,85e6378cd1a2562f,363,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_134.jpg,gummosis,4284,5712,1369811,JPEG,84f2238cd1a356bf,353,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_135.jpg,gummosis,4284,5712,1363069,JPEG,86f323a4d9a263b3,355,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_136.jpg,gummosis,4284,5712,1356660,JPEG,92f333a6d9a063b1,364,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_137.jpg,gummosis,4284,5712,1343809,JPEG,90f323a7d8b563b0,365,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_138.jpg,gummosis,4284,5712,1350172,JPEG,99fb02b7d8b46330,366,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_139.jpg,gummosis,3024,4032,1344949,JPEG,99bb0697d8bc6138,367,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_140.jpg,gummosis,4284,5712,1279274,JPEG,bd842e9dc922f4d1,368,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_141.jpg,gummosis,4284,5712,1373637,JPEG,bc842e9dc923f4d1,368,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_142.jpg,gummosis,4284,5712,1376733,JPEG,bd842e9dc923f4d0,368,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_143.jpg,gummosis,3024,4032,1311623,JPEG,be842e9dc923f4d0,368,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_146.jpg,gummosis,3024,4032,1326527,JPEG,bc842e9dc923f6d0,368,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_148.jpg,gummosis,3024,4032,1327376,JPEG,bc842f9dc923f0f0,369,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_149.jpg,gummosis,3024,4032,1349719,JPEG,bc852f95c903f0f4,369,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_150.jpg,gummosis,3024,4032,1322747,JPEG,bc852f89c923f0d5,370,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_151.jpg,gummosis,3024,4032,1368646,JPEG,b4852f89cd23f1c5,370,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_152.jpg,gummosis,3024,4032,1351853,JPEG,bc8d2b88cc63f1c5,371,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_153.jpg,gummosis,3024,4032,1333985,JPEG,bc8d3b88cc23f1c5,371,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_154.jpg,gummosis,3024,4032,1332141,JPEG,b5ad3b80ca23f1c5,372,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_155.jpg,gummosis,3024,4032,1338271,JPEG,bdad7b88c822b1c5,373,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_156.jpg,gummosis,3024,4032,1346147,JPEG,ada97b8ac826b1c5,373,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_158.jpg,gummosis,3024,4032,1363451,JPEG,ad897b8acc26b1c5,374,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_159.jpg,gummosis,3024,4032,1358906,JPEG,ad897b9acc06b385,374,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_160.jpg,gummosis,3024,4032,1348027,JPEG,ad89798acc46b3c5,374,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_161.jpg,gummosis,3024,4032,1345110,JPEG,ad89790ace46b3c5,375,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_162.jpg,gummosis,3024,4032,1344757,JPEG,ad88790cce46b3cd,375,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_163.jpg,gummosis,3024,4032,1349623,JPEG,a98a7a00df06b3cf,376,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_164.jpg,gummosis,4284,5712,1122098,JPEG,a6a8c3d22f4bb11b,377,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_165.jpg,gummosis,4284,5712,1135733,JPEG,a6a8c3d62f0bb11b,377,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_166.jpg,gummosis,4284,5712,1142925,JPEG,a6a8d3d62f0bb01b,377,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_168.jpg,gummosis,3024,4032,1013378,JPEG,b2ac51de2e4bb01b,378,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_169.jpg,gummosis,3024,4032,1015768,JPEG,b2ac51de2f09b01f,378,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_171.jpg,gummosis,4284,5712,1092883,JPEG,82acd1de2f09b21f,379,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_172.jpg,gummosis,4284,5712,1107151,JPEG,a2acd1de2f09b01f,379,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_173.jpg,gummosis,4284,5712,1128864,JPEG,a6a8d3de2f09b01b,380,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_174.jpg,gummosis,4284,5712,1127986,JPEG,b2acd1d62f09b01f,379,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_176.jpg,gummosis,3024,4032,1015885,JPEG,b2acc1da2f09b11f,381,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_177.jpg,gummosis,3024,4032,1038279,JPEG,b2a8c3da2f0bb11b,377,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_178.jpg,gummosis,3024,4032,1047453,JPEG,a6a8c3da2f0bb11b,377,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_179.jpg,gummosis,3024,4032,1027253,JPEG,a6a8c3de6e09911f,382,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_180.jpg,gummosis,3024,4032,1051443,JPEG,a6a8c3de660d911f,382,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_181.jpg,gummosis,3024,4032,1070049,JPEG,a4a8c3df6e0e911b,383,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_182.jpg,gummosis,3024,4032,1152340,JPEG,afb2dcf6681822b4,384,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_183.jpg,gummosis,3024,4032,1174141,JPEG,afa6d9f4687908a4,385,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_184.jpg,gummosis,3024,4032,1189756,JPEG,aea6d9f4487928a5,385,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_185.jpg,gummosis,3024,4032,1178141,JPEG,aea6d9f4687908a5,385,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_186.jpg,gummosis,3024,4032,1182481,JPEG,aaa7d9e44a7a08e5,386,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_187.jpg,gummosis,3024,4032,1192456,JPEG,aaa7d9f4487a08e5,386,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_188.jpg,gummosis,3024,4032,1190408,JPEG,aaa7d9e54a7808e5,386,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_189.jpg,gummosis,3024,4032,1217935,JPEG,aaa6d9f44a3b0ca5,387,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_190.jpg,gummosis,3024,4032,1108453,JPEG,aba2ddb47838a0b5,388,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_192.jpg,gummosis,4284,5712,1176636,JPEG,afa2ddb47838a035,388,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_193.jpg,gummosis,4284,5712,1171656,JPEG,afa2ddb47858a0b1,388,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_194.jpg,gummosis,3024,4032,1154018,JPEG,afa2ddb47838a0b1,388,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_196.jpg,gummosis,3024,4032,1146573,JPEG,afa2ddb45878a0b1,388,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_198.jpg,gummosis,3024,4032,1172131,JPEG,afa2ddb47938a031,388,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_199.jpg,gummosis,3024,4032,1139470,JPEG,abb2dcb6691ca630,389,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_200.jpg,gummosis,3024,4032,1144134,JPEG,abb2dcb66919a630,389,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_201.jpg,gummosis,3024,4032,1121440,JPEG,a9b3dcb46819ae34,390,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_202.jpg,gummosis,3024,4032,1108176,JPEG,a4b3deb76818a634,391,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_203.jpg,gummosis,3024,4032,1106391,JPEG,a49bd6b56c18a734,392,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_204.jpg,gummosis,3024,4032,1093907,JPEG,a599d6b56c18a732,392,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_205.jpg,gummosis,3024,4032,1080475,JPEG,a499d6b46e18a772,393,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_206.jpg,gummosis,3024,4032,1066736,JPEG,a489c2b46f19b73a,394,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_208.jpg,gummosis,3024,4032,1051847,JPEG,a488c3b66f09b73a,394,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_209.jpg,gummosis,3024,4032,1054002,JPEG,a488c3b66f0db33a,395,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_210.jpg,gummosis,3024,4032,1061132,JPEG,a4a8c3962f0db73a,395,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_211.jpg,gummosis,3024,4032,1057232,JPEG,a4a8c3962f0db33b,395,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_212.jpg,gummosis,3024,4032,1068273,JPEG,a489c2b66f0db732,394,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_213.jpg,gummosis,3024,4032,1093385,JPEG,a599c6976c0ea732,396,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_214.jpg,gummosis,3024,4032,1089445,JPEG,a4bbc6976c0ca732,396,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_215.jpg,gummosis,4284,5712,1313288,JPEG,91fb82b6d8a563b0,397,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_216.jpg,gummosis,4284,5712,1307156,JPEG,90fb83b6d8a563b0,397,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_217.jpg,gummosis,4284,5712,1308231,JPEG,92fba2a6d8a463b4,398,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_218.jpg,gummosis,3024,4032,1270500,JPEG,92f3b3a6d8a063b4,364,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_219.jpg,gummosis,3024,4032,1270105,JPEG,86f3b3a4d8a87325,399,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_220.jpg,gummosis,3024,4032,1299197,JPEG,92fb82a6d9a863b4,398,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_221.jpg,gummosis,3024,4032,1214353,JPEG,93e894b3d8e56136,400,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_222.jpg,gummosis,3024,4032,1237901,JPEG,99a893b0cdd57513,401,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_223.jpg,gummosis,3024,4032,1175096,JPEG,98ad92b2edd07513,402,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_224.jpg,gummosis,3024,4032,1185260,JPEG,88bd86bacdd27413,403,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_225.jpg,gummosis,3024,4032,1174539,JPEG,88acd6b8c5da7619,404,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_226.jpg,gummosis,3024,4032,1251482,JPEG,8ab6c4b9c2db7419,405,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_227.jpg,gummosis,3024,4032,1235812,JPEG,8bb6c69dc25b7608,406,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_228.jpg,gummosis,3024,4032,1257290,JPEG,afa2d79dc05b3308,407,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_229.jpg,gummosis,3024,4032,996602,JPEG,afb3f21c5962049b,408,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_230.jpg,gummosis,3024,4032,978417,JPEG,adb3f31c596204cb,408,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_232.jpg,gummosis,3024,4032,1022012,JPEG,adb3f39c5962248a,409,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_233.jpg,gummosis,3024,4032,1049422,JPEG,8fb3f39c5962248a,409,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_234.jpg,gummosis,3024,4032,1053960,JPEG,99b3b39c556e2489,410,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_235.jpg,gummosis,3024,4032,1044400,JPEG,89b1b29d556e3c89,411,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_236.jpg,gummosis,3024,4032,906444,JPEG,98bcbe9919463a99,412,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_237.jpg,gummosis,3024,4032,976811,JPEG,999cbe9b19462a99,412,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_238.jpg,gummosis,3024,4032,900060,JPEG,b9beb6991a462a98,413,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_239.jpg,gummosis,3024,4032,942628,JPEG,bb9eb6991a462c98,413,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_240.jpg,gummosis,3024,4032,897844,JPEG,bb8eb7991a462499,414,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_241.jpg,gummosis,3024,4032,930491,JPEG,a98fd7890b623c99,415,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_242.jpg,gummosis,3024,4032,901441,JPEG,a98fd6892f64341d,416,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_243.jpg,gummosis,3024,4032,1050490,JPEG,a89ebe9919663899,417,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_244.jpg,gummosis,3024,4032,1009701,JPEG,98bcb69919473e19,412,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_245.jpg,gummosis,3024,4032,1052941,JPEG,8cb1b3881d777c15,418,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_246.jpg,gummosis,3024,4032,1087136,JPEG,89b3b39839766915,419,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_247.jpg,gummosis,3024,4032,1068208,JPEG,99b3f39d3f226104,420,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_248.jpg,gummosis,3024,4032,1318899,JPEG,fcb2b39c31324e29,421,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_249.jpg,gummosis,3024,4032,1375811,JPEG,fdb7b3983532402c,422,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_250.jpg,gummosis,3024,4032,1388690,JPEG,9db3b39d3a324924,423,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_251.jpg,gummosis,3024,4032,1206733,JPEG,9db3b39c3b545114,424,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_252.jpg,gummosis,3024,4032,1240721,JPEG,98b0bc883b4f5c3b,425,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_253.jpg,gummosis,3024,4032,1400901,JPEG,99bcbe8d18464e39,426,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_254.jpg,gummosis,3024,4032,2327602,JPEG,9ba8bc8b184e5e33,427,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_255.jpg,gummosis,3024,4032,1213607,JPEG,c98133bc8f62ef88,428,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_256.jpg,gummosis,3024,4032,1226514,JPEG,c98037bc8e66ef88,428,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_257.jpg,gummosis,3024,4032,1132810,JPEG,ed8423bc86eea598,429,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_258.jpg,gummosis,3024,4032,1140908,JPEG,ed8023bc8eeea58a,429,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_259.jpg,gummosis,3024,4032,1136210,JPEG,e98223bd86eea499,430,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_260.jpg,gummosis,3024,4032,1144447,JPEG,c98223b9c3e6e599,431,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_261.jpg,gummosis,3024,4032,1128188,JPEG,f98223b980e6e799,432,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_262.jpg,gummosis,3024,4032,1110614,JPEG,e98223b981e6e799,431,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_263.jpg,gummosis,3024,4032,1122435,JPEG,d18223b9c1e76799,433,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_264.jpg,gummosis,3024,4032,1196640,JPEG,f18223b981e76799,432,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_265.jpg,gummosis,3024,4032,1122232,JPEG,d98423b981e765b9,434,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_266.jpg,gummosis,3024,4032,1158095,JPEG,d98623b990e76798,435,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\gummosis\gummosis_267.jpg,gummosis,3024,4032,1079859,JPEG,c98623bd80e755b9,436,none,train
